pl_name,hostname,pl_insol,pl_rade,pl_orbsmax,pl_masse,pl_eqt
K2-141 b,K2-141,0.07260205213744848,0.05166804112538612,8.457770131162211e-05,0.0007826038825188571,0.49909956264471317
K2-141 c,K2-141,0.0008667963672637523,0.28800993895772226,0.01362368709811681,0.001266540569056028,0.13686647800360174
K2-157 b,K2-157,0.14832618813006795,0.026914563665715218,0.0005631094324168523,0.00017089513352962798,0.5837406740416774
K2-167 b,K2-167,0.007056130894425209,0.0856771666786731,0.01867609188699529,0.0010269679519584187,0.2600977617700026
K2-18 b,K2-18,1.8351967075858363e-05,0.09902251974388698,0.033833306253630714,0.001367161068237024,0.023642912271674817
K2-180 b,K2-180,0.0014881797184973062,0.08317151809332382,0.01511492551597962,0.0018162515422869144,0.14561358374067404
K2-182 b,K2-182,0.0032676969143238636,0.1024664818252325,0.010129292596557687,0.003183121505836903,0.20735785953177258
K2-199 b,K2-199,0.0025839525099199175,0.06113893684908629,0.0069242428626435865,0.001090853983184448,0.1929508618471829
K2-199 c,K2-199,0.0008556604649118965,0.10935440598792355,0.013156284011921003,0.001969286912542349,0.1366092101878055
K2-216 b,K2-216,0.005519376369869107,0.061999927369422676,0.0046539993011211,0.001266540569056028,0.24183174684846925
K2-222 b,K2-222,0.002134062054904943,0.08782964297951405,0.025264249673374272,0.001378341123701579,0.18214561358374068
K2-233 b,K2-233,0.005987084268647052,0.04327338355210642,0.005751283689190302,0.0003721361318916199,0.2480061744275791
K2-233 c,K2-233,0.0014703622747343369,0.04142225393338321,0.0132007985915587,0.0007235093036347802,0.16233599176742988
K2-233 d,K2-233,0.0002788207230857657,0.0883892868177327,0.032164009517217124,0.001633885248605696,0.09313094931824029
K2-237 b,K2-237,0.041421525552252224,0.6839354443307558,0.006341101869389772,0.0691774107268934,0.4283509133007461
K2-24 b,K2-24,0.001332277085571325,0.2311845646155212,0.03269818447286947,0.003342836583901976,0.1553897607409313
K2-24 c,K2-24,0.0005304921162377068,0.32331055029151384,0.053397464004398036,0.0043011270522924135,0.11396964239773605
K2-25 b,K2-25,0.00021668238796241027,0.13475362633784674,0.004809800329853035,0.003901839357129731,0.08515564702855673
K2-261 b,K2-261,0.004004893650016718,0.39682336695141285,0.02143599582453243,0.009532073846211225,0.22716748134808334
K2-263 b,K2-263,0.00017792944777795204,0.0904126145405232,0.05568996485573937,0.0023685746077050313,0.07898121944944687
K2-266 d,K2-266,0.00030666047896540515,0.11279836806926906,0.021458253114351275,0.0014102841393145939,0.09655261126833033
K2-266 e,K2-266,0.00020935496421488914,0.10418846286590526,0.02622131313558473,0.0022727455608659874,0.08415230254695139
K2-27 b,K2-27,0.002579498148979175,0.1795251333953385,0.013338793788435556,0.004924015856746198,0.19012091587342422
K2-285 b,K2-285,0.0052144753634752955,0.0981615292235506,0.006917565675697934,0.0015348619002053506,0.23820427064574223
K2-285 c,K2-285,0.0011173541701805078,0.13862808367936044,0.016761964962574368,0.0024931523685957882,0.14880370465654746
K2-285 d,K2-285,0.0005440779171069709,0.09342608136170052,0.02464104555844653,0.0010269679519584187,0.11754566503730383
K2-285 e,K2-285,0.0002298227527376001,0.07060983257278647,0.0385763347140272,0.001697771279831725,0.08693079495755081
K2-292 b,K2-292,0.0014881797184973062,0.09988351026422336,0.027356434916345977,0.003901839357129731,0.16259325958322615
K2-3 b,K2-3,0.0002298227527376001,0.0761201719029393,0.015048153646523078,0.0008049639934479675,0.0870337020838693
K2-3 c,K2-3,7.414283785865595e-05,0.05941695580841353,0.029893765955694634,0.0005158797021501854,0.056084383843581165
K2-3 d,K2-3,2.8040202121972916e-05,0.04942946577251153,0.04324813984700338,0.00034019311627860537,0.03658348340622588
K2-32 b,K2-32,0.0017264880288270204,0.20750732530627078,0.01630791625026987,0.0026241187326091478,0.1682531515307435
K2-32 c,K2-32,0.0005661270037636455,0.11624233015061457,0.029559906608411915,0.001921372389122827,0.11731412400308722
K2-32 d,K2-32,0.00031890997155244655,0.13432313107767854,0.0398650317945385,0.001633885248605696,0.09621816310779521
K2-329 b,K2-329,0.001013790278308249,0.36015087097282295,0.021035364607793167,0.013187003192505199,0.12528942629277076
K2-36 b,K2-36,0.011777753491612069,0.0482240790440406,0.0033853337814467683,0.0006117087489892292,0.2729611525598148
K2-36 c,K2-36,0.002000431226682673,0.12442174009381018,0.010440894654021558,0.0012345975534430135,0.16079238487265243
K2-38 b,K2-38,0.010909153108167318,0.057910222397824875,0.009617374930724185,0.0012186260456365063,0.29508618471829173
K2-38 c,K2-38,0.003009343979760809,0.09385657662186872,0.019766699088118834,0.0011707115222169843,0.2022125032158477
K2-39 b,K2-39,0.03019653598158157,0.23247605039602579,0.011197642507862387,0.006345480051525346,0.38770259840493954
K2-415 b,K2-415,0.00010331890202051816,0.03035852574706073,0.004431426402932621,0.0011866830300234917,0.06416259325958322
K2-419 A b,K2-419 A,6.946575887087651e-05,0.44083575631742966,0.025308764253011966,0.031292975245289734,0.05505531258039619
K2-66 b,K2-66,0.01870428475446638,0.09385657662186872,0.011738494650460393,0.003390751107321498,0.3110367892976589
K2-79 b,K2-79,0.00402716545472043,0.16273581824877906,0.020412160492865424,0.0014581986627341156,0.2209930537689735
KELT-10 b,KELT-10,0.013359051625575593,0.6617397066744003,0.01010703530673884,0.03445638311904107,0.31232312837664006
KELT-11 b,KELT-11,0.03191146494376736,0.6477459846978472,0.01228602398000405,0.009887457380512759,0.3985078466683818
KELT-12 b,KELT-12,0.03894935523014023,0.8455882609180819,0.013352148162326867,0.04821295104288646,0.4211474144584513
KELT-18 b,KELT-18,0.07019669722944762,0.744254412122352,0.008549025019419485,0.05988826699301355,0.49446874196038076
KELT-19 A b,KELT-19 A,0.05211199181003379,0.9083187387440099,0.012599851766449807,0.2065911500185235,0.4558785695909442
